date,Open,Close,Low,High,Volume,OpenInterest,adj_fct
2010/10/15,3227,3310.6,3215.8,3323,24387,0,0.972682214
2010/10/18,3390,3329.4,3324.2,3421.8,302110,25731,0.949340135
2010/10/19,3356.6,3423.8,3327.6,3434.4,308628,28270,0.949340135
2010/10/20,3392.6,3458.2,3377,3513.2,378770,28139,0.949340135
2010/10/21,3468.8,3448.8,3406.8,3492.8,325384,29059,0.949340135
2010/10/22,3455.6,3465.4,3426.8,3499,293741,29639,0.949340135
2010/10/25,3485,3606,3460,3608,256963,30526,0.949340135
2010/10/26,3608.2,3558.2,3521,3618,235559,29142,0.949340135
2010/10/27,3562.8,3488,3473.4,3606.2,303622,30275,0.949340135
2010/10/28,3496,3513.8,3486.2,3537.8,248247,30001,0.949340135
2010/10/29,3492.4,3420,3401.6,3498,266654,26397,0.949340135
2010/11/1,3449.8,3555.2,3443.2,3576,227693,29004,0.949340135
2010/11/2,3559.4,3500.4,3498.2,3587.8,260699,27851,0.949340135
2010/11/3,3533,3472.2,3451,3534.4,286579,26533,0.949340135
2010/11/4,3487.6,3524.8,3472.6,3538,236016,26412,0.949340135
2010/11/5,3569,3578,3563.4,3630,202498,23710,0.949340135
2010/11/8,3595,3579.6,3557,3595.8,141259,22742,0.949340135
2010/11/9,3581.6,3545.4,3528.2,3581.6,137677,19264,0.949340135
2010/11/10,3542,3525.8,3489,3542,132284,18520,0.949340135
2010/11/11,3520.8,3502,3491.4,3588.8,119295,14596,0.949340135
2010/11/12,3488,3287,3253.6,3506,84398,7888,0.949340135
2010/11/15,3366,3352.8,3323.4,3385,207228,25503,0.933604902
2010/11/16,3349,3211.2,3191,3357.8,246564,25183,0.933604902
2010/11/17,3173.6,3156,3142.4,3230,306002,28980,0.933604902
2010/11/18,3181.2,3190.4,3155.6,3214.6,236016,29185,0.933604902
2010/11/19,3210,3244,3083.4,3252.2,317329,26630,0.933604902
2010/11/22,3219.8,3189,3165,3238.6,248086,24897,0.933604902
2010/11/23,3180,3121.4,3065,3181.6,285775,22502,0.933604902
2010/11/24,3110.4,3197.4,3105.2,3220.4,292230,23296,0.933604902
2010/11/25,3212,3227.6,3186,3245,189336,21266,0.933604902
2010/11/26,3229.8,3213,3175,3242,209016,19864,0.933604902
2010/11/29,3207.6,3212,3170.2,3238,170248,21147,0.933604902
2010/11/30,3210.4,3153.2,3077.8,3222,253848,20203,0.933604902
2010/12/1,3153.4,3145.6,3126.6,3166.6,178326,20223,0.933604902
2010/12/2,3185,3167.8,3167.8,3220,160005,23169,0.933604902
2010/12/3,3179.8,3175,3138.2,3190.4,178485,20556,0.933604902
2010/12/6,3189,3171,3151,3207.2,168030,21389,0.933604902
2010/12/7,3156.2,3221.8,3115.2,3243,225376,21564,0.933604902
2010/12/8,3200,3159.6,3157.2,3228.8,167505,20803,0.933604902
2010/12/9,3173,3139.8,3126.2,3184,191446,22096,0.933604902
2010/12/10,3130.2,3171.6,3118.4,3199,197612,21517,0.933604902
2010/12/13,3220,3275.6,3191,3283.6,191913,18932,0.933604902
2010/12/14,3273,3277.8,3269,3292,104371,14729,0.933604902
2010/12/15,3279.6,3252.8,3251,3285,50325,9111,0.933604902
2010/12/16,3255.8,3228.4,3225.8,3265.8,18075,5431,0.933604902
2010/12/17,3279,3281,3255,3285,142994,23276,0.923365623
2010/12/20,3293,3209.2,3135,3310,222228,23073,0.923365623
2010/12/21,3220,3303.4,3207.4,3306,205960,24712,0.923365623
2010/12/22,3303,3243.6,3211.4,3307,176758,22657,0.923365623
2010/12/23,3244.6,3218.2,3204.4,3274,218391,23734,0.923365623
2010/12/24,3211.2,3196.4,3166.8,3224,248186,24072,0.923365623
2010/12/27,3211,3118.6,3113,3265,262972,25998,0.923365623
2010/12/28,3118.6,3074.2,3073.4,3127.6,206947,27135,0.923365623
2010/12/29,3070,3091.6,3064.4,3095.2,149470,27001,0.923365623
2010/12/30,3083,3093.8,3050.2,3115,188796,24850,0.923365623
2010/12/31,3097.8,3157,3094.4,3161,233054,21550,0.923365623
2011/1/4,3171.8,3192,3159.2,3215,190256,21724,0.923365623
2011/1/5,3188,3186.8,3176.4,3203.8,146115,19969,0.923365623
2011/1/6,3197.6,3173,3166,3224.2,186234,21747,0.923365623
2011/1/7,3162,3171,3145,3230,217547,19468,0.923365623
2011/1/10,3183,3122,3115.4,3198,186662,23331,0.923365623
2011/1/11,3130,3140,3106,3141,171964,23216,0.923365623
2011/1/12,3151,3153.6,3107,3165.4,206573,20891,0.923365623
2011/1/13,3167,3147,3128.4,3174.8,201842,20932,0.923365623
2011/1/14,3143,3097.4,3089,3144.8,207938,22644,0.923365623
2011/1/17,3090.2,2971.8,2967.6,3096,202138,23177,0.923365623
2011/1/18,2971.6,2974,2960.2,2986.8,143426,17968,0.923365623
2011/1/19,2977.8,3044.6,2968,3052.8,157936,10664,0.923365623
2011/1/20,3034.2,2945.4,2942.2,3038,39186,4824,0.923365623
2011/1/21,2940,2985.4,2935.6,3039,15878,0,0.923365623
2011/1/24,3005.4,2970.2,2954.2,3018.4,245416,22120,0.921698452
2011/1/25,2979,2960,2935.2,2982.8,225117,24192,0.921698452
2011/1/26,2955.4,2987.2,2951.4,2999.6,211212,23723,0.921698452
2011/1/27,2983.6,3030.4,2943,3049.6,264338,21986,0.921698452
2011/1/28,3026.4,3045.8,3020.2,3057.4,164248,19547,0.921698452
2011/1/31,3035,3079.8,3031,3091.8,152443,20679,0.921698452
2011/2/1,3088.8,3085.4,3070.2,3098,104520,18921,0.921698452
2011/2/9,3077.6,3038.4,3033,3095,155572,18648,0.921698452
2011/2/10,3040,3104.6,3031,3118.8,177171,19168,0.921698452
2011/2/11,3109.8,3117.2,3097.2,3131,164256,15640,0.921698452
2011/2/14,3122,3228.6,3115.2,3242.8,154535,12542,0.921698452
2011/2/15,3231.2,3216,3207,3251.6,54138,6909,0.921698452
2011/2/16,3214.4,3245,3198.2,3245,22846,4769,0.921698452
2011/2/17,3277,3262,3233,3289.6,185330,29892,0.913925159
2011/2/18,3262,3231.4,3221,3268.6,193928,31275,0.913925159
2011/2/21,3223,3284.2,3212.2,3288.6,207321,33381,0.913925159
2011/2/22,3288,3179.4,3175,3294.4,244202,29062,0.913925159
2011/2/23,3174,3175.2,3165,3199.2,177419,29940,0.913925159
2011/2/24,3175,3193.2,3167.2,3209,208424,27148,0.913925159
2011/2/25,3202,3214.6,3175,3236,219730,27001,0.913925159
2011/2/28,3214,3255.2,3185.2,3260.6,208090,28559,0.913925159
2011/3/1,3260.4,3254.4,3245,3282,176603,27250,0.913925159
2011/3/2,3242,3245.4,3213.2,3262.8,202275,26946,0.913925159
2011/3/3,3249.8,3223.6,3221.2,3284,229396,29001,0.913925159
2011/3/4,3231.8,3288.6,3228.2,3292.8,188349,31099,0.913925159
2011/3/7,3290,3342.2,3287.8,3353.2,199756,32634,0.913925159
2011/3/8,3337.8,3363.4,3318,3365,152733,30429,0.913925159
2011/3/9,3369,3345.4,3336,3372,180272,31486,0.913925159
2011/3/10,3339,3290,3282.2,3340.8,182138,31105,0.913925159
2011/3/11,3284.2,3250.2,3235.4,3304.8,172330,28110,0.913925159
2011/3/14,3258.4,3258.4,3235.4,3274.4,159236,26073,0.913925159
2011/3/15,3251.2,3199.6,3137.4,3255.6,217685,15584,0.913925159
2011/3/16,3217.6,3242.8,3205.2,3249.6,80032,8439,0.913925159
2011/3/17,3226,3207.6,3184.2,3238,34677,4700,0.913925159
2011/3/18,3221.2,3218.8,3206.2,3241.8,12606,0,0.913925159
2011/3/21,3231,3230,3202,3288,185625,26447,0.910136224
2011/3/22,3241.2,3231.6,3181.2,3247.6,211735,27558,0.910136224
2011/3/23,3231,3269.2,3221,3284.6,186721,27477,0.910136224
2011/3/24,3275,3267,3260.6,3279,127958,25776,0.910136224
2011/3/25,3271.6,3298.4,3269,3324.4,171197,28514,0.910136224
2011/3/28,3308.6,3296.6,3295,3337,172326,28269,0.910136224
2011/3/29,3291.6,3273.8,3262.8,3322,193055,28685,0.910136224
2011/3/30,3279.8,3263.6,3248,3284.6,182887,30975,0.910136224
2011/3/31,3265.6,3244,3221,3273.8,181792,28770,0.910136224
2011/4/1,3243.6,3276.4,3232.8,3280.6,156137,27514,0.910136224
2011/4/6,3275.8,3308,3265.2,3320.8,178965,27887,0.910136224
2011/4/7,3312.2,3323.8,3303.2,3327.8,128424,25177,0.910136224
2011/4/8,3325.6,3366,3316.6,3366.4,159841,25641,0.910136224
2011/4/11,3368,3344.6,3336.8,3382,137974,22859,0.910136224
2011/4/12,3341.2,3326,3310.4,3351.8,149352,19725,0.910136224
2011/4/13,3318.4,3374.8,3304.2,3377.8,131950,13520,0.910136224
2011/4/14,3370.4,3347.2,3344.4,3376,37405,5928,0.910136224
2011/4/15,3347.2,3340.6,3321.4,3376,18866,0,0.910136224
2011/4/18,3368,3355.4,3342.4,3384,171516,27020,0.901447186
2011/4/19,3343.4,3311.4,3302.2,3344.6,169120,27227,0.901447186
2011/4/20,3318.8,3316,3296.2,3327.6,131575,29702,0.901447186
2011/4/21,3328.6,3320,3313,3345.4,143692,28613,0.901447186
2011/4/22,3323,3307.8,3298,3335.8,132043,28394,0.901447186
2011/4/25,3302,3261.2,3254,3304.4,147000,28955,0.901447186
2011/4/26,3256,3252.8,3232.8,3267.4,134902,31425,0.901447186
2011/4/27,3258.2,3230.2,3202,3263,132562,31188,0.901447186
2011/4/28,3238,3195.2,3185.8,3251.4,201579,33348,0.901447186
2011/4/29,3191.2,3193.2,3186.4,3215.4,145652,32313,0.901447186
2011/5/3,3203.4,3210.4,3175,3217.8,130928,30941,0.901447186
2011/5/4,3205.8,3129,3121.6,3205.8,163238,29755,0.901447186
2011/5/5,3120,3120.4,3115.2,3139.4,127061,29329,0.901447186
2011/5/6,3110,3133,3091,3144,168603,26493,0.901447186
2011/5/9,3135.6,3137.2,3114.4,3153.2,142312,24885,0.901447186
2011/5/10,3132.2,3149.4,3124.2,3157.6,154453,24263,0.901447186
2011/5/11,3155,3139.8,3126,3165,162088,22503,0.901447186
2011/5/12,3124.6,3090.2,3090.2,3142,145812,22100,0.901447186
2011/5/13,3104.8,3127,3087.2,3136.6,157456,22196,0.901447186
2011/5/16,3120,3103.8,3093.2,3135,115773,18126,0.901447186
2011/5/17,3100,3115.4,3077,3134.6,89458,11584,0.901447186
2011/5/18,3116.2,3134,3109.6,3142.2,27167,7382,0.901447186
2011/5/19,3135,3117,3116.2,3145.8,11416,4847,0.901447186
2011/5/20,3130,3126.2,3123.4,3142.6,127500,30952,0.897990054
2011/5/23,3118.6,3022.4,3020.6,3123.4,165275,34030,0.897990054
2011/5/24,3020.2,3023.8,3014.6,3033.6,124258,33726,0.897990054
2011/5/25,3020.8,3015.2,2991,3037.2,159561,34035,0.897990054
2011/5/26,3018.6,2992.6,2984.2,3026.8,157229,35017,0.897990054
2011/5/27,2995,2981,2979.2,3013.8,198093,39790,0.897990054
2011/5/30,2976.6,2971.8,2960.2,2989.8,155057,39371,0.897990054
2011/5/31,2973,2996,2962.2,3009.6,155048,38618,0.897990054
2011/6/1,2998.2,3002.4,2989.6,3004.8,116853,35519,0.897990054
2011/6/2,2981,2963,2928.8,2989.4,186120,33572,0.897990054
2011/6/3,2964,2986.6,2959.4,2998.6,147279,31461,0.897990054
2011/6/7,2984.4,2995,2971.4,3001.6,129804,31055,0.897990054
2011/6/8,2990,3006.8,2956.2,3015.4,166932,29651,0.897990054
2011/6/9,3009.2,2958.2,2951,3009.6,171985,30303,0.897990054
2011/6/10,2960,2947.6,2931.4,2968,170100,29740,0.897990054
2011/6/13,2940,2955.2,2918,2957.8,161648,28337,0.897990054
2011/6/14,2952.2,2984,2948.6,2995.8,152014,22789,0.897990054
2011/6/15,2985.8,2960.8,2959.2,2992,103534,17000,0.897990054
2011/6/16,2950.6,2921,2921,2950.6,37652,10634,0.897990054
2011/6/17,2920,2915.6,2912.2,2932.2,15014,0,0.897990054
2011/6/20,2888,2883.6,2863.2,2898,149261,32160,0.906571953
2011/6/21,2890,2901.8,2881,2907.2,151767,30269,0.906571953
2011/6/22,2908.2,2897.6,2887.8,2917.8,149993,28524,0.906571953
2011/6/23,2891.2,2961.4,2884.2,2976.6,212256,27768,0.906571953
2011/6/24,2962,3039.8,2954.6,3062,237657,28933,0.906571953
2011/6/27,3033,3038.4,3022.2,3057,180870,29193,0.906571953
2011/6/28,3041.8,3041,3019,3052.6,175782,28870,0.906571953
2011/6/29,3050,3017.6,3008.6,3051.8,182134,28899,0.906571953
2011/6/30,3016.8,3035,3013.8,3081,204473,29394,0.906571953
2011/7/1,3040.2,3049.6,3035,3077,193487,27969,0.906571953
2011/7/4,3058.6,3122,3058.6,3130,186619,29151,0.906571953
2011/7/5,3122.2,3119,3109.8,3128,126429,27055,0.906571953
2011/7/6,3120,3114,3091.2,3125,152941,28605,0.906571953
2011/7/7,3119.6,3113.6,3098,3150,214542,26822,0.906571953
2011/7/8,3122,3120.6,3099.2,3134.8,197890,26380,0.906571953
2011/7/11,3113.8,3104.2,3091.2,3121.8,159537,24843,0.906571953
2011/7/12,3085,3054.6,3053.4,3090.8,151414,20735,0.906571953
2011/7/13,3063,3108,3063,3114.8,139557,15410,0.906571953
2011/7/14,3107.6,3114,3095,3123,48626,5589,0.906571953
2011/7/15,3111.8,3122.4,3097.2,3133.8,14919,0,0.906571953
2011/7/18,3149,3122.8,3121.8,3157,135361,30068,0.901777721
2011/7/19,3119,3116.8,3098.2,3119,129604,30374,0.901777721
2011/7/20,3129.4,3095.2,3079.6,3130.8,149582,30633,0.901777721
2011/7/21,3091,3074.8,3070,3113.6,165943,31707,0.901777721
2011/7/22,3084,3075,3072,3097,130681,31147,0.901777721
2011/7/25,3062,2977.2,2966,3063,147344,31072,0.901777721
2011/7/26,2978.6,2983.2,2973,2985.6,95538,31482,0.901777721
2011/7/27,2975,2994.2,2955.2,3004.6,167471,27650,0.901777721
2011/7/28,2978.2,2990.2,2965,2992.8,138644,26857,0.901777721
2011/7/29,2986.8,2971.6,2956.8,3004.8,176889,26178,0.901777721
2011/8/1,2985,2987.8,2966,2997,126197,28085,0.901777721
2011/8/2,2970,2964,2924.2,2971,163985,26892,0.901777721
2011/8/3,2935,2960,2932.4,2973.2,151494,25674,0.901777721
2011/8/4,2966,2962.6,2955.8,2984.8,118500,26207,0.901777721
2011/8/5,2902.2,2896.2,2870.4,2919.4,150080,22505,0.901777721
2011/8/8,2890,2796.2,2751.8,2896.6,225170,24995,0.901777721
2011/8/9,2719,2820.2,2702.6,2822,255517,20777,0.901777721
2011/8/10,2838.6,2807.8,2805,2849.8,171607,19016,0.901777721
2011/8/11,2790,2879.6,2785.2,2881,241459,18873,0.901777721
2011/8/12,2885,2860.4,2857,2888,156995,15803,0.901777721
2011/8/15,2879,2896,2860.8,2906.2,131681,13573,0.901777721
2011/8/16,2901.2,2875.2,2871.4,2909,61530,8958,0.901777721
2011/8/17,2879.6,2883,2879.4,2907.8,28657,5332,0.901777721
2011/8/18,2886,2846.4,2832.2,2894.6,165849,27528,0.899406757
2011/8/19,2816.6,2805.8,2786.8,2824.2,182229,29673,0.899406757
2011/8/22,2810.8,2786.2,2765.2,2835,204489,30034,0.899406757
2011/8/23,2792,2832.2,2781.6,2835,211257,30330,0.899406757
2011/8/24,2838,2800.4,2794.6,2844.8,187948,30176,0.899406757
2011/8/25,2812.8,2912.8,2811.2,2916,267514,33276,0.899406757
2011/8/26,2905.6,2894.6,2873,2914.4,209822,29360,0.899406757
2011/8/29,2879.6,2855.4,2841.6,2880,207234,28821,0.899406757
2011/8/30,2870,2831.8,2829,2910.6,240543,30229,0.899406757
2011/8/31,2835.6,2846.8,2825.8,2857.6,216290,29469,0.899406757
2011/9/1,2855,2828,2818,2876.8,235944,30081,0.899406757
2011/9/2,2821,2808.4,2791,2842,222157,29778,0.899406757
2011/9/5,2792.8,2748.4,2743.4,2795,184469,31310,0.899406757
2011/9/6,2740,2737.2,2712.2,2747.2,199381,32255,0.899406757
2011/9/7,2740.2,2776,2728,2785.6,224467,33146,0.899406757
2011/9/8,2780,2762.4,2756,2788.8,173979,30845,0.899406757
2011/9/9,2776.2,2750,2737.4,2806,243189,29822,0.899406757
2011/9/13,2713.8,2722.8,2699,2728,165873,26073,0.899406757
2011/9/14,2728,2730.6,2673.2,2742.6,205074,16501,0.899406757
2011/9/15,2738.2,2725.8,2723,2755.8,67646,7271,0.899406757
2011/9/16,2746,2737,2733.8,2755.6,16004,0,0.899406757
2011/9/19,2710,2668.6,2668.2,2712.8,149785,31582,0.899998645
2011/9/20,2673.6,2704.6,2667.6,2706.6,197071,31555,0.899998645
2011/9/21,2698,2765.4,2676,2785.2,278252,34448,0.899998645
2011/9/22,2740,2684.4,2680.6,2759.8,225960,31992,0.899998645
2011/9/23,2641.6,2668.2,2624,2694.8,306868,29434,0.899998645
2011/9/26,2649,2605.4,2601.6,2685.6,271018,31869,0.899998645
2011/9/27,2634.8,2648.2,2618,2662,251326,30703,0.899998645
2011/9/28,2648,2618.6,2602.2,2661.4,227194,30460,0.899998645
2011/9/29,2599.8,2606.8,2582.6,2626,257025,31795,0.899998645
2011/9/30,2608.8,2571.8,2570.4,2614.6,194766,29095,0.899998645
2011/10/10,2600,2568,2562,2604,158979,33522,0.899998645
2011/10/11,2644,2553.6,2537,2650,237122,34691,0.899998645
2011/10/12,2542.4,2635.2,2533.4,2650.6,333517,31116,0.899998645
2011/10/13,2642,2654.6,2630.2,2669.8,249558,25346,0.899998645
2011/10/14,2659.4,2656.6,2633.2,2669.2,215399,23596,0.899998645
2011/10/17,2666.8,2663.4,2650.4,2690.2,197569,19498,0.899998645
2011/10/18,2639.8,2594.2,2586.2,2647.8,148901,14361,0.899998645
2011/10/19,2609.8,2584.4,2580.4,2623,66055,8486,0.899998645
2011/10/20,2561,2523.2,2505.8,2568,26143,4866,0.899998645
2011/10/21,2531.2,2521.2,2515,2546,229761,32834,0.899570821
2011/10/24,2535,2576.4,2511.2,2598.4,295585,37628,0.899570821
2011/10/25,2580.4,2622,2564.4,2646.6,296248,33092,0.899570821
2011/10/26,2628.2,2662.8,2622.6,2683.6,282652,33347,0.899570821
2011/10/27,2668.8,2675.8,2654,2679.6,210728,35266,0.899570821
2011/10/28,2698,2703,2688.4,2745.2,256011,33050,0.899570821
2011/10/31,2703,2693.8,2679.4,2710.8,177245,31678,0.899570821
2011/11/1,2685,2686.6,2677,2734.6,262698,31990,0.899570821
2011/11/2,2670,2777,2656,2779,291665,35339,0.899570821
2011/11/3,2771,2747.4,2741,2786,261952,33103,0.899570821
2011/11/4,2780.2,2773.2,2753.6,2795,263555,34532,0.899570821
2011/11/7,2760.2,2755.6,2738.4,2773.6,193648,34604,0.899570821
2011/11/8,2752,2741,2732.2,2769,226254,35409,0.899570821
2011/11/9,2755.2,2748,2714,2768,248857,34327,0.899570821
2011/11/10,2715,2701,2700,2733.6,226598,30354,0.899570821
2011/11/11,2707.6,2694.6,2691.8,2725,163246,28823,0.899570821
2011/11/14,2720,2752.2,2718,2766.2,195172,26157,0.899570821
2011/11/15,2745.2,2740.6,2734,2757,124833,19958,0.899570821
2011/11/16,2749.6,2677,2660.6,2752,70700,10088,0.899570821
2011/11/17,2670,2670.6,2664,2689.8,22960,5451,0.899570821
2011/11/18,2661,2617.8,2609.6,2662,214813,38714,0.89762137
2011/11/21,2615.8,2613.6,2597.8,2621.2,140709,41616,0.89762137
2011/11/22,2602.2,2611.2,2585.2,2624,227769,39577,0.89762137
2011/11/23,2615.8,2586.4,2578.4,2621,215246,37977,0.89762137
2011/11/24,2571.2,2598.2,2567.4,2613.8,238398,38027,0.89762137
2011/11/25,2592,2573,2565.8,2603,172445,37096,0.89762137
2011/11/28,2588.2,2585,2568.2,2599.8,189708,38208,0.89762137
2011/11/29,2594.6,2602,2581.6,2613,203532,39326,0.89762137
2011/11/30,2602.8,2528,2515.2,2604,218819,36211,0.89762137
2011/12/1,2588,2583,2578,2642.2,305852,35753,0.89762137
2011/12/2,2578,2564.8,2549,2583,254302,34026,0.89762137
2011/12/5,2560.2,2536,2529.6,2571.2,265673,38245,0.89762137
2011/12/6,2527.4,2519.4,2510.8,2536.8,203960,38824,0.89762137
2011/12/7,2523.4,2537.2,2513.2,2539.2,222142,37791,0.89762137
2011/12/8,2531.2,2531,2498.4,2561.8,287500,37955,0.89762137
2011/12/9,2518,2510.8,2507,2532,208492,37854,0.89762137
2011/12/12,2512,2490.2,2485.8,2513.6,172451,36613,0.89762137
2011/12/13,2480.6,2438.8,2434.8,2486.2,198419,34728,0.89762137
2011/12/14,2433.2,2419,2410,2442,156637,25948,0.89762137
2011/12/15,2407.8,2343.6,2341.4,2408,111622,12400,0.89762137
2011/12/16,2348.2,2352,2334.2,2356,26557,0,0.89762137
2011/12/19,2378,2403,2322.2,2405,344258,42379,0.882832425
2011/12/20,2392,2380.2,2375.6,2423,297682,39514,0.882832425
2011/12/21,2399.4,2358.6,2346.6,2416,296200,41414,0.882832425
2011/12/22,2344.8,2357.8,2306.4,2378.4,411787,42725,0.882832425
2011/12/23,2358,2360.2,2343.4,2401.8,360047,41368,0.882832425
2011/12/26,2351.2,2344,2337.2,2383,306802,42432,0.882832425
2011/12/27,2340.4,2321.6,2319.2,2364.2,305020,43526,0.882832425
2011/12/28,2319.2,2321.2,2293.2,2331,312405,43552,0.882832425
2011/12/29,2307,2322,2306,2339.2,268843,42114,0.882832425
2011/12/30,2331,2357,2328,2362,266983,37515,0.882832425
2012/1/4,2381,2305.6,2305,2383.8,226897,41983,0.882832425
2012/1/5,2303.4,2291,2286.2,2327.4,322309,41770,0.882832425
2012/1/6,2289,2297.6,2273,2300.8,276946,42667,0.882832425
2012/1/9,2285.4,2376.8,2276.8,2378.2,392480,38533,0.882832425
2012/1/10,2384.8,2462.6,2372,2464.8,376838,36316,0.882832425
2012/1/11,2463,2445.6,2436.4,2468.8,297272,37188,0.882832425
2012/1/12,2442.4,2445.6,2433.4,2475,323934,34749,0.882832425
2012/1/13,2447.6,2410.2,2387.6,2457,333591,31451,0.882832425
2012/1/16,2400,2352,2347.6,2404.8,286805,27962,0.882832425
2012/1/17,2361,2487.4,2339.8,2494,355421,19261,0.882832425
2012/1/18,2485,2427.4,2411.4,2489.8,102874,6578,0.882832425
2012/1/19,2433.2,2470.2,2420.4,2493.2,47997,2976,0.882832425
2012/1/20,2498.4,2515.8,2477,2530.8,355346,38757,0.876375445
2012/1/30,2513.4,2469.2,2465,2517.2,306138,37830,0.876375445
2012/1/31,2472.4,2476,2456.8,2485.6,306569,38889,0.876375445
2012/2/1,2470.6,2439.8,2428.4,2494.8,325745,38637,0.876375445
2012/2/2,2445,2487.2,2434.4,2497.4,397302,38648,0.876375445
2012/2/3,2488,2509,2474,2527.6,346500,38447,0.876375445
2012/2/6,2522.4,2504.4,2492.6,2533,311996,38530,0.876375445
2012/2/7,2502,2464.2,2442.6,2503.4,327100,34899,0.876375445
2012/2/8,2466.8,2536.4,2457,2554,388623,37218,0.876375445
2012/2/9,2530,2532.6,2518,2553.2,376190,33243,0.876375445
2012/2/10,2531,2532.2,2519.8,2572.4,407415,28628,0.876375445
2012/2/13,2517.8,2531,2501,2565,361959,26783,0.876375445
2012/2/14,2529,2519.6,2505.6,2537.6,292593,19648,0.876375445
2012/2/15,2520.4,2546.6,2515.4,2562.8,106560,7791,0.876375445
2012/2/16,2540.2,2533.6,2513,2552.8,33167,3784,0.876375445
2012/2/17,2559.4,2549.8,2531.8,2573.2,368700,40822,0.872792778
2012/2/20,2579,2552.4,2549.4,2586,299808,46436,0.872792778
2012/2/21,2557,2568.8,2525.6,2569.6,366212,45210,0.872792778
2012/2/22,2571,2595.8,2562.8,2606,367881,44195,0.872792778
2012/2/23,2595,2606,2590.2,2615,330608,41308,0.872792778
2012/2/24,2616.4,2658.4,2599,2658.6,370520,41636,0.872792778
2012/2/27,2664.6,2669,2660.2,2702,343970,43560,0.872792778
2012/2/28,2671.2,2668,2655.8,2685,330073,48146,0.872792778
2012/2/29,2659.4,2650.8,2646,2673,330380,47967,0.872792778
2012/3/1,2639,2639,2637,2662,278974,49181,0.872792778
2012/3/2,2645.4,2684.6,2645.4,2688.6,352776,45940,0.872792778
2012/3/5,2686.6,2668.8,2665.2,2696.6,260414,44396,0.872792778
2012/3/6,2665.2,2633,2624,2668.8,313051,45175,0.872792778
2012/3/7,2614.8,2613,2609.4,2637,291731,45109,0.872792778
2012/3/8,2620.8,2637.8,2618.8,2653,341684,42732,0.872792778
2012/3/9,2648,2665,2639,2667.8,329139,41253,0.872792778
2012/3/12,2665.2,2647.6,2640.8,2667.4,260531,36456,0.872792778
2012/3/13,2655,2676.8,2651.2,2681.2,277049,28468,0.872792778
2012/3/14,2691,2613.8,2598,2702.8,190387,12961,0.872792778
2012/3/15,2613.6,2586.8,2586.4,2622,50397,7965,0.872792778
2012/3/16,2585,2598.2,2579.2,2617.6,19876,0,0.872792778
2012/3/19,2625,2629.4,2608,2634.6,282149,48033,0.863224285
2012/3/20,2633.6,2596.2,2595,2633.8,321056,49421,0.863224285
2012/3/21,2608.2,2601.6,2580.2,2620,360190,51628,0.863224285
2012/3/22,2599,2596.4,2580.6,2609.6,309414,51083,0.863224285
2012/3/23,2590,2571,2560.8,2591.2,290760,53121,0.863224285
2012/3/26,2568.2,2568.8,2558.2,2575,193913,54606,0.863224285
2012/3/27,2579.6,2564.8,2560,2580.6,209970,55058,0.863224285
2012/3/28,2558.6,2493,2484.6,2559,294714,57628,0.863224285
2012/3/29,2482,2464,2444,2486,318736,54496,0.863224285
2012/3/30,2467.2,2453.6,2450.6,2471.6,259901,51249,0.863224285
2012/4/5,2440,2511.4,2438.8,2519,361987,47473,0.863224285
2012/4/6,2513.8,2520.6,2504,2526,283250,42485,0.863224285
2012/4/9,2511,2501,2489,2524.8,326355,39861,0.863224285
2012/4/10,2498,2517,2460.8,2523.2,395486,39295,0.863224285
2012/4/11,2500,2521.4,2494,2545,411222,34564,0.863224285
2012/4/12,2525,2572.2,2517.2,2577,371592,34732,0.863224285
2012/4/13,2581.6,2586.2,2568.8,2598.8,311243,29612,0.863224285
2012/4/16,2571.2,2574.2,2560.2,2588.8,269399,25292,0.863224285
2012/4/17,2578.2,2549.6,2546.2,2579,243627,19258,0.863224285
2012/4/18,2558,2593.4,2550.4,2605.8,79753,8578,0.863224285
2012/4/19,2591.6,2596,2584,2603.8,19988,4002,0.863224285
2012/4/20,2606.8,2636.4,2602,2642,333180,46708,0.85839663
2012/4/23,2635.6,2619.4,2612,2638.2,251039,48438,0.85839663
2012/4/24,2615.2,2605.4,2571.6,2655.6,431519,44539,0.85839663
2012/4/25,2609.4,2628.8,2602.6,2634.6,367986,44959,0.85839663
2012/4/26,2635.2,2638.8,2621,2649.6,305538,45528,0.85839663
2012/4/27,2642.2,2638.6,2632,2647,248923,43855,0.85839663
2012/5/2,2655.8,2686.8,2650,2702.2,296578,47635,0.85839663
2012/5/3,2685,2694.8,2684.2,2697.2,199784,46597,0.85839663
2012/5/4,2693,2717.2,2678.8,2717.2,322228,46996,0.85839663
2012/5/7,2705,2714.2,2699,2716.8,245549,47811,0.85839663
2012/5/8,2720,2702.2,2686.6,2726,348561,48071,0.85839663
2012/5/9,2695,2663.6,2660,2695,289065,44805,0.85839663
2012/5/10,2664.8,2663.4,2658,2674.8,236523,44531,0.85839663
2012/5/11,2660.2,2631.2,2628,2676.4,303477,41308,0.85839663
2012/5/14,2644.6,2603.8,2582,2650.4,321732,33218,0.85839663
2012/5/15,2590,2604.2,2586.2,2614.2,179511,24319,0.85839663
2012/5/16,2600,2563.2,2558,2605.8,73383,14580,0.85839663
2012/5/17,2573,2603.2,2568.6,2613,33434,7939,0.85839663
